employee_id,project_id,role_on_project,level_at_time,pm_review,peer_collaboration_avg,delivery_score,was_successful,true_effectiveness
E10331,P1089,SRE,L8,4.4,4.2,4.7,1,4.223
E10323,P1083,SRE,L5,4.2,4.1,3.5,1,3.443
E10217,P1133,Software Engineer,L4,3.5,4.5,2.8,0,3.754
E10274,P1103,Tech Lead,L7,3.6,4.4,3.1,1,3.747
E10484,P1017,SRE,L4,3.0,4.4,3.4,0,3.223
E10045,P1200,SRE,L6,5.0,5.0,4.5,1,4.178
E10547,P1117,Software Engineer,L7,3.6,4.0,3.9,1,4.332
E10494,P1195,Software Engineer,L4,2.9,3.1,3.2,0,3.118
E10504,P1000,Tech Lead,L6,3.0,3.4,3.1,0,3.689
E10386,P1148,Software Engineer,L8,3.6,4.0,4.1,1,4.181
E10091,P1186,Tech Lead,L4,3.2,2.0,3.0,0,2.825
E10152,P1053,Software Engineer,L5,2.8,3.7,3.5,0,3.412
E10310,P1101,Tech Lead,L7,3.7,5.0,3.4,1,4.156
E10368,P1153,Software Engineer,L5,3.1,2.7,3.4,0,2.677
E10197,P1086,SRE,L5,4.9,4.6,4.0,1,4.298
E10419,P1056,SRE,L7,3.0,4.9,2.7,0,3.394
E10623,P1039,Tech Lead,L5,3.0,3.4,3.0,0,3.458
E10336,P1062,Software Engineer,L3,2.1,3.0,1.8,0,2.158
E10304,P1112,Software Engineer,L4,2.8,2.6,3.3,0,3.054
E10646,P1059,Tech Lead,L6,3.9,4.0,3.8,1,3.447
E10062,P1125,Software Engineer,L8,4.8,5.0,4.6,1,4.144
E10795,P1221,SRE,L5,4.7,4.1,4.8,1,4.182
E10775,P1114,Tech Lead,L4,4.2,2.9,3.7,0,3.286
E10774,P1006,SRE,L6,4.0,2.7,2.2,0,2.974
E10396,P1061,Tech Lead,L5,4.1,3.6,3.8,1,4.027
E10684,P1164,Tech Lead,L8,4.4,3.6,3.3,1,3.865
E10721,P1106,Tech Lead,L6,3.7,4.5,3.8,1,4.054
E10594,P1144,SRE,L7,4.1,3.7,4.6,1,4.26
E10544,P1205,Tech Lead,L5,3.7,2.1,3.2,0,2.879
E10318,P1009,SRE,L4,3.9,3.8,3.0,0,3.548
E10748,P1015,Tech Lead,L5,3.5,5.0,2.9,1,4.168
E10004,P1194,Tech Lead,L4,4.8,4.0,4.2,1,3.903
E10644,P1000,Tech Lead,L5,4.2,3.9,3.8,1,3.857
E10423,P1156,Software Engineer,L7,4.0,3.6,5.0,1,3.968
E10721,P1134,SRE,L6,4.4,4.4,3.4,1,4.409
E10167,P1052,Tech Lead,L5,2.8,2.6,3.0,0,2.657
E10200,P1203,Tech Lead,L7,4.5,3.7,3.5,1,4.05
E10171,P1077,Tech Lead,L4,3.1,4.0,3.0,0,2.921
E10004,P1171,SRE,L4,4.3,2.0,2.3,0,2.976
E10233,P1195,Tech Lead,L6,3.3,3.3,2.2,0,3.138
E10724,P1211,Software Engineer,L5,3.7,3.6,4.4,1,3.912
E10242,P1205,SRE,L6,3.0,2.8,3.7,0,3.496
E10237,P1021,Tech Lead,L6,2.3,3.3,2.2,0,2.865
E10010,P1067,Tech Lead,L5,3.9,4.6,4.1,1,4.08
E10402,P1049,SRE,L4,3.0,3.1,3.0,0,3.53
E10616,P1012,Tech Lead,L6,2.9,3.7,3.7,0,3.27
E10238,P1132,Tech Lead,L6,3.0,3.5,3.1,0,3.303
E10676,P1026,Software Engineer,L4,3.6,3.2,3.8,0,3.157
E10403,P1221,Software Engineer,L6,5.0,4.4,4.2,1,4.271
E10604,P1175,SRE,L6,4.9,3.4,4.9,1,3.857
E10731,P1156,Software Engineer,L5,2.7,4.1,3.5,0,3.48
E10247,P1014,SRE,L4,3.8,3.2,3.5,0,3.539
E10301,P1018,Tech Lead,L5,4.3,4.1,2.4,0,3.839
E10405,P1155,Tech Lead,L4,3.1,4.3,4.5,1,3.433
E10374,P1222,Software Engineer,L5,2.9,3.4,1.7,0,3.367
E10258,P1007,SRE,L6,3.4,3.6,4.0,1,3.238
E10163,P1071,Software Engineer,L7,3.7,4.7,3.8,1,4.217
E10310,P1060,SRE,L7,4.7,3.4,4.3,1,3.975
E10008,P1100,SRE,L4,2.6,3.6,3.0,0,2.494
E10405,P1177,Tech Lead,L4,2.3,3.4,3.6,0,3.447
E10358,P1202,SRE,L5,4.4,4.5,3.9,1,4.14
E10549,P1105,Software Engineer,L5,4.7,4.0,4.3,1,3.683
E10090,P1116,Software Engineer,L5,4.8,4.1,5.0,1,4.339
E10026,P1143,SRE,L4,3.6,2.3,2.4,0,2.971
E10505,P1004,SRE,L6,4.1,3.3,3.1,0,3.256
E10173,P1167,Tech Lead,L4,2.7,3.9,3.4,0,3.446
E10795,P1214,Tech Lead,L5,3.6,4.6,3.5,1,3.873
E10399,P1199,SRE,L5,4.7,3.4,4.6,1,4.184
E10723,P1105,Software Engineer,L5,2.3,3.6,3.1,0,3.058
E10326,P1036,SRE,L7,4.3,2.9,3.3,0,3.362
E10214,P1064,Software Engineer,L5,3.3,4.5,4.3,1,4.247
E10338,P1209,Software Engineer,L4,3.7,3.9,3.9,1,3.485
E10511,P1012,Software Engineer,L5,3.3,2.3,3.9,0,2.848
E10053,P1136,Tech Lead,L5,3.2,3.9,3.6,0,3.5
E10452,P1082,Software Engineer,L4,4.0,4.2,4.9,1,4.124
E10745,P1048,Software Engineer,L7,5.0,5.0,4.3,1,4.687
E10273,P1080,SRE,L4,2.5,2.6,1.2,0,2.16
E10330,P1207,Software Engineer,L7,3.4,3.2,3.6,0,4.114
E10296,P1057,Tech Lead,L6,4.3,4.1,3.8,1,4.203
E10266,P1114,SRE,L4,3.3,2.6,2.5,0,2.775
E10558,P1215,SRE,L4,2.7,2.8,3.1,0,2.68
E10790,P1166,Software Engineer,L4,2.1,2.4,2.2,0,2.676
E10789,P1054,Software Engineer,L6,3.5,4.3,4.9,1,3.893
E10354,P1188,SRE,L7,3.5,3.1,3.0,0,3.167
E10482,P1210,Software Engineer,L5,1.9,2.2,2.4,0,2.857
E10502,P1086,Software Engineer,L5,2.4,2.7,1.8,0,2.862
E10520,P1212,Software Engineer,L6,4.5,3.6,2.5,0,3.629
E10396,P1200,SRE,L5,3.1,3.1,3.4,0,3.222
E10051,P1195,SRE,L5,3.1,4.0,4.9,1,4.013
E10045,P1035,Tech Lead,L6,5.0,4.4,3.7,1,4.308
E10310,P1019,SRE,L7,4.2,4.6,5.0,1,4.473
E10013,P1084,SRE,L3,4.2,3.5,4.0,1,3.743
E10724,P1200,Software Engineer,L5,3.5,3.3,4.4,1,3.648
E10598,P1199,SRE,L4,2.7,3.5,1.7,0,2.404
E10719,P1127,SRE,L7,4.9,4.8,4.8,1,4.731
E10590,P1053,Tech Lead,L4,3.0,3.0,2.6,0,2.541
E10552,P1196,Tech Lead,L3,2.5,2.9,1.9,0,2.699
E10575,P1098,SRE,L4,3.2,3.4,2.0,0,2.91
E10611,P1062,Tech Lead,L5,3.6,3.5,3.0,0,3.703
E10744,P1140,SRE,L6,3.6,4.7,3.5,1,4.246
E10521,P1087,SRE,L5,4.1,4.5,4.3,1,4.399
E10607,P1164,Software Engineer,L4,2.2,2.5,1.4,0,2.269
E10326,P1213,Software Engineer,L7,3.8,4.9,4.2,1,4.184
E10671,P1040,Tech Lead,L5,3.7,3.9,4.8,1,4.279
E10425,P1013,Tech Lead,L3,1.4,2.7,2.4,0,2.561
E10456,P1102,SRE,L5,4.7,4.3,5.0,1,4.486
E10731,P1102,Tech Lead,L5,3.8,4.0,4.2,1,3.686
E10218,P1211,SRE,L5,3.0,3.8,3.8,0,3.377
E10523,P1167,SRE,L6,4.0,3.1,3.6,0,3.943
E10269,P1166,SRE,L5,4.0,4.7,4.8,1,4.352
E10330,P1198,Tech Lead,L7,4.5,3.8,3.4,1,3.86
E10073,P1087,Software Engineer,L4,2.9,3.1,4.6,0,3.066
E10062,P1002,Software Engineer,L8,3.7,4.0,3.1,0,4.007
E10386,P1015,Tech Lead,L8,4.0,4.1,2.9,1,3.581
E10423,P1053,Software Engineer,L7,3.3,3.8,4.6,1,4.038
E10251,P1033,Tech Lead,L4,2.9,3.2,3.6,0,3.266
E10053,P1012,Software Engineer,L5,1.9,2.6,1.7,0,2.548
E10035,P1065,Tech Lead,L6,4.4,3.9,3.9,1,4.315
E10747,P1120,Tech Lead,L8,2.9,2.9,3.3,0,2.753
E10419,P1109,Software Engineer,L7,3.6,2.8,2.9,0,2.878
E10319,P1206,SRE,L4,2.6,2.6,4.1,0,3.213
E10016,P1021,Software Engineer,L7,2.4,2.1,2.0,0,2.795
E10379,P1190,Tech Lead,L6,2.6,3.0,3.0,0,2.853
E10158,P1080,Software Engineer,L4,2.8,2.4,2.4,0,2.867
E10044,P1201,SRE,L4,4.5,4.0,4.4,1,4.452
E10635,P1198,Tech Lead,L6,3.2,2.9,3.8,0,3.414
E10599,P1020,Software Engineer,L7,5.0,5.0,5.0,1,5.0
E10143,P1121,Software Engineer,L5,2.8,2.6,2.7,0,2.578
E10730,P1200,SRE,L5,3.6,1.6,4.2,0,2.942
E10467,P1027,Tech Lead,L5,4.2,4.3,4.0,1,4.166
E10085,P1123,SRE,L5,4.0,4.1,3.8,1,4.069
E10435,P1223,Software Engineer,L5,4.0,3.7,4.0,1,3.853
E10642,P1107,SRE,L5,4.0,4.0,3.5,1,4.032
E10792,P1110,SRE,L6,4.0,3.9,4.3,1,4.234
E10534,P1215,Tech Lead,L5,4.0,4.4,4.4,1,4.052
E10443,P1137,SRE,L4,2.1,3.1,2.6,0,2.959
E10529,P1095,Software Engineer,L8,4.8,5.0,4.3,1,4.341
E10434,P1025,Tech Lead,L4,3.3,3.5,3.5,0,3.64
E10063,P1203,Software Engineer,L4,1.7,1.8,2.6,0,2.676
E10462,P1036,Software Engineer,L5,4.0,3.6,4.7,1,3.986
E10529,P1179,SRE,L8,3.4,4.5,4.1,1,3.844
E10644,P1193,SRE,L5,2.5,3.7,2.9,0,3.582
E10070,P1188,SRE,L6,2.2,3.3,3.0,0,2.854
E10752,P1136,SRE,L4,3.0,3.7,3.1,0,3.307
E10185,P1052,Software Engineer,L4,3.9,3.0,2.3,0,3.273
E10233,P1072,Software Engineer,L6,4.2,4.0,4.7,1,4.406
E10589,P1204,Tech Lead,L5,4.1,4.6,3.9,1,4.195
E10233,P1135,Tech Lead,L6,4.4,4.6,4.2,1,4.321
E10111,P1026,Tech Lead,L6,3.8,4.3,4.1,1,3.975
E10180,P1122,SRE,L6,2.9,2.9,3.1,0,3.19
E10307,P1119,Tech Lead,L5,4.8,4.6,4.6,1,4.285
E10175,P1108,Tech Lead,L4,3.1,3.8,3.0,0,3.522
E10372,P1195,SRE,L6,4.4,4.8,4.6,1,4.756
E10609,P1076,Tech Lead,L7,5.0,4.5,5.0,1,4.831
E10210,P1206,Tech Lead,L5,4.4,4.0,3.6,1,3.856
E10507,P1029,Software Engineer,L5,4.7,4.9,4.5,1,4.268
E10260,P1050,SRE,L8,4.7,3.3,4.1,1,4.439
E10724,P1137,Tech Lead,L5,2.9,4.0,3.4,0,3.869
E10288,P1108,SRE,L4,5.0,4.8,4.1,1,4.396
E10523,P1025,SRE,L6,4.2,4.2,3.7,1,4.736
E10396,P1043,Software Engineer,L5,2.8,3.3,1.7,0,2.919
E10349,P1172,Tech Lead,L4,4.0,4.3,3.4,1,3.508
E10794,P1098,Tech Lead,L4,4.0,3.3,3.1,0,3.27
E10201,P1145,SRE,L3,2.6,3.0,3.6,0,2.646
E10269,P1162,SRE,L5,4.1,3.6,4.0,1,4.022
E10512,P1144,Software Engineer,L6,5.0,3.7,3.5,1,4.127
E10270,P1140,SRE,L5,4.5,3.8,3.3,1,3.817
E10395,P1222,Tech Lead,L5,4.1,4.1,4.1,1,4.123
E10129,P1049,SRE,L5,4.2,3.6,4.5,1,4.255
E10515,P1039,Software Engineer,L6,4.8,5.0,4.7,1,4.251
E10600,P1042,SRE,L8,3.8,4.1,3.9,1,3.974
E10790,P1017,Tech Lead,L4,3.5,3.7,2.2,0,3.49
E10610,P1187,Software Engineer,L4,3.3,4.5,4.1,1,3.678
E10677,P1085,SRE,L4,3.6,3.6,3.0,0,3.312
E10647,P1197,SRE,L5,2.7,2.7,3.7,0,3.044
E10292,P1058,SRE,L6,3.8,3.1,4.8,1,4.379
E10644,P1055,Tech Lead,L5,3.7,3.7,3.2,0,3.784
E10634,P1093,SRE,L5,4.6,4.0,4.9,1,4.137
E10654,P1194,SRE,L6,3.5,3.5,3.1,0,3.649
E10153,P1040,Software Engineer,L5,1.4,1.5,1.5,0,2.143
E10016,P1138,Tech Lead,L7,4.2,4.5,4.3,1,4.49
E10222,P1137,Software Engineer,L5,4.9,3.5,3.6,1,3.82
E10404,P1141,Software Engineer,L4,3.6,1.6,2.4,0,2.812
E10378,P1212,Tech Lead,L5,4.0,4.6,4.0,1,3.934
E10768,P1073,Tech Lead,L5,2.5,3.5,2.8,0,3.241
E10719,P1088,SRE,L7,2.8,3.8,3.9,0,3.877
E10699,P1140,Tech Lead,L8,3.7,4.7,4.9,1,4.115
E10625,P1219,SRE,L3,4.4,3.3,2.7,0,3.638
E10779,P1009,SRE,L7,5.0,4.6,4.0,1,4.35
E10044,P1068,Software Engineer,L4,3.4,3.2,3.9,0,3.737
E10332,P1214,Tech Lead,L5,5.0,4.0,5.0,1,4.322
E10541,P1112,Software Engineer,L5,4.2,4.5,3.3,1,4.028
E10331,P1183,Software Engineer,L8,3.4,3.4,2.9,0,3.978
E10129,P1011,Tech Lead,L5,3.4,2.3,2.8,0,3.268
E10420,P1192,Tech Lead,L3,2.1,3.2,2.7,0,2.968
E10381,P1142,Tech Lead,L4,3.5,4.3,3.2,1,3.516
E10177,P1128,Tech Lead,L6,3.8,4.0,4.2,1,4.042
E10458,P1090,Tech Lead,L6,4.4,3.8,4.8,1,4.0
E10496,P1034,Tech Lead,L6,2.8,3.4,3.9,0,3.245
E10378,P1054,SRE,L5,3.9,2.8,2.5,0,3.397
E10507,P1026,Tech Lead,L5,3.6,2.9,2.9,0,3.312
E10291,P1041,Tech Lead,L8,4.5,4.8,3.7,1,4.289
E10479,P1019,SRE,L6,3.3,3.1,3.6,0,3.336
E10514,P1096,SRE,L6,4.9,3.2,4.7,1,3.924
E10686,P1159,Tech Lead,L3,1.0,2.8,2.3,0,2.199
E10551,P1120,SRE,L7,4.3,3.6,4.5,1,4.39
E10558,P1136,Tech Lead,L4,3.1,2.4,2.5,0,3.21
E10581,P1098,SRE,L5,3.9,3.9,4.2,1,3.972
E10132,P1106,Tech Lead,L3,3.3,2.1,2.7,0,2.793
E10109,P1049,Software Engineer,L6,3.1,2.7,2.2,0,2.891
E10792,P1035,Tech Lead,L6,4.3,3.3,2.1,0,3.594
E10305,P1108,Software Engineer,L4,3.7,4.2,4.5,1,3.892
E10284,P1008,Software Engineer,L4,2.5,3.3,2.6,0,3.369
E10605,P1043,Tech Lead,L6,3.7,3.6,3.3,0,3.709
E10768,P1177,Software Engineer,L5,4.4,4.1,4.7,1,4.236
E10221,P1207,SRE,L4,2.8,2.7,1.7,0,2.54
E10073,P1210,SRE,L4,3.8,3.7,3.6,1,3.486
E10761,P1190,Tech Lead,L7,4.3,3.9,4.3,1,4.265
E10341,P1070,Software Engineer,L7,5.0,4.1,3.0,1,4.093
E10140,P1185,Tech Lead,L5,3.3,3.5,3.6,0,4.039
E10274,P1009,Tech Lead,L7,4.6,4.0,3.7,1,4.27
E10369,P1218,Tech Lead,L4,2.0,3.1,2.4,0,2.653
E10514,P1186,Software Engineer,L6,3.9,3.1,3.4,0,2.821
E10332,P1085,Tech Lead,L5,4.1,5.0,3.5,1,4.412
E10189,P1205,Tech Lead,L5,4.4,2.3,2.7,0,2.692
E10470,P1167,SRE,L5,3.1,3.1,3.4,0,2.948
E10301,P1125,Tech Lead,L5,4.2,3.8,3.1,1,3.804
E10460,P1061,SRE,L4,3.2,1.9,2.4,0,2.882
E10248,P1144,Software Engineer,L6,4.8,3.9,3.5,1,3.676
E10163,P1211,Tech Lead,L7,3.1,4.5,2.9,0,3.149
E10355,P1161,Tech Lead,L5,3.5,5.0,5.0,1,4.661
E10623,P1003,SRE,L5,4.9,3.5,4.2,1,4.313
E10476,P1191,Software Engineer,L4,1.9,2.3,2.8,0,2.836
E10189,P1051,SRE,L5,3.7,2.9,4.1,0,3.566
E10652,P1026,Tech Lead,L3,3.2,2.0,2.7,0,2.64
E10616,P1151,Software Engineer,L6,3.2,4.5,4.2,1,4.216
E10218,P1214,Software Engineer,L5,4.3,4.4,5.0,1,4.004
E10255,P1162,Software Engineer,L5,4.0,3.5,3.5,1,3.705
E10444,P1005,Software Engineer,L4,3.4,3.1,1.7,0,3.06
E10131,P1139,SRE,L8,2.8,2.6,2.3,0,3.195
E10185,P1024,Tech Lead,L4,2.8,3.5,2.6,0,3.021
E10711,P1047,Tech Lead,L4,2.1,2.4,1.5,0,2.524
E10417,P1014,Software Engineer,L3,3.5,2.6,3.4,0,3.048
E10193,P1070,Software Engineer,L6,3.9,4.4,4.2,1,4.024
E10357,P1096,Software Engineer,L7,5.0,4.5,4.8,1,4.56
E10726,P1125,SRE,L6,3.5,3.4,3.6,0,3.17
E10366,P1171,SRE,L3,2.0,2.6,2.7,0,2.857
E10324,P1039,Software Engineer,L5,4.1,5.0,4.2,1,4.255
E10620,P1050,Software Engineer,L6,3.1,4.2,3.6,1,3.453
E10558,P1098,Software Engineer,L4,2.2,2.9,5.0,0,3.275
E10078,P1224,Tech Lead,L4,2.9,4.4,4.1,1,3.394
E10649,P1006,SRE,L6,2.7,3.1,4.2,0,2.959
E10322,P1089,Tech Lead,L4,3.5,3.3,4.1,1,3.603
E10426,P1050,SRE,L6,2.4,3.7,3.1,0,3.448
E10747,P1114,Software Engineer,L8,3.7,2.9,3.4,0,3.85
E10216,P1148,Software Engineer,L6,2.7,2.5,3.5,0,2.884
E10370,P1088,Software Engineer,L6,3.3,3.3,2.6,0,3.348
E10688,P1142,SRE,L3,3.6,3.4,3.1,0,3.568
E10135,P1161,Software Engineer,L7,3.4,3.9,2.7,0,3.409
E10307,P1142,SRE,L5,4.6,2.6,4.1,1,3.757
E10275,P1000,Software Engineer,L5,4.4,3.5,3.8,1,4.126
E10412,P1203,SRE,L4,3.3,3.7,4.5,1,3.975
E10117,P1077,Tech Lead,L6,3.6,2.7,3.4,0,3.108
E10441,P1012,Software Engineer,L7,3.8,4.0,4.8,1,3.704
E10615,P1215,Software Engineer,L4,3.2,3.3,2.8,0,2.877
E10496,P1035,Software Engineer,L6,4.5,4.7,3.5,1,4.154
E10071,P1122,Tech Lead,L5,4.3,4.1,5.0,1,4.207
E10736,P1136,Software Engineer,L7,2.7,3.0,4.2,0,3.496
E10133,P1191,Tech Lead,L6,3.4,2.9,2.7,0,3.308
E10452,P1015,Software Engineer,L4,3.3,4.0,4.2,1,3.685
E10561,P1009,Tech Lead,L4,3.9,3.1,3.9,1,3.947
E10409,P1214,Software Engineer,L7,4.3,3.5,3.1,1,4.254
E10378,P1028,SRE,L5,2.9,2.6,2.7,0,2.497
E10463,P1015,Software Engineer,L7,2.6,3.8,2.2,0,3.454
E10487,P1007,Tech Lead,L4,3.9,5.0,4.4,1,4.208
E10224,P1010,Software Engineer,L6,4.0,4.2,3.5,1,4.056
E10667,P1055,Tech Lead,L7,4.6,4.2,4.1,1,4.029
E10117,P1165,SRE,L6,3.9,4.4,4.2,1,3.968
E10466,P1089,Software Engineer,L5,3.9,3.8,4.1,1,3.958
E10099,P1026,Software Engineer,L5,4.6,4.6,5.0,1,4.219
E10248,P1065,SRE,L6,3.7,4.8,3.9,1,4.358
E10694,P1065,Software Engineer,L4,3.8,3.5,4.5,1,3.317
E10737,P1127,Tech Lead,L7,5.0,5.0,3.0,1,4.689
E10144,P1208,SRE,L4,2.4,1.9,3.2,0,2.753
E10518,P1156,SRE,L4,3.8,3.1,3.7,0,3.588
E10448,P1188,SRE,L6,1.9,2.7,2.8,0,2.91
E10049,P1214,SRE,L5,3.9,4.2,4.1,1,4.224
E10458,P1028,Tech Lead,L6,2.0,2.6,2.4,0,2.952
E10575,P1219,Software Engineer,L4,2.9,1.9,2.4,0,2.291
E10647,P1076,SRE,L5,4.2,3.3,3.1,0,3.69
E10445,P1181,Software Engineer,L7,4.3,4.6,4.9,1,4.382
E10112,P1144,Tech Lead,L5,2.8,3.0,3.1,0,3.028
E10354,P1059,SRE,L7,4.5,3.7,4.7,1,3.641
E10496,P1156,Software Engineer,L6,4.2,4.1,3.6,1,3.817
E10089,P1090,Software Engineer,L5,3.2,2.6,3.4,0,3.092
E10770,P1038,Tech Lead,L6,2.6,2.7,4.2,0,3.42
E10436,P1014,SRE,L4,2.1,2.5,3.7,0,2.356
E10217,P1069,Tech Lead,L4,3.7,3.2,2.9,0,3.616
E10173,P1100,SRE,L4,2.2,3.7,3.5,0,3.197
E10037,P1165,SRE,L6,3.4,3.5,3.0,0,3.004
E10395,P1087,Software Engineer,L5,4.3,4.1,3.6,1,4.212
E10153,P1106,Tech Lead,L5,3.3,3.1,1.9,0,2.999
E10739,P1094,Software Engineer,L4,2.4,2.6,3.1,0,2.775
E10038,P1106,SRE,L5,4.3,3.4,3.1,0,4.243
E10113,P1010,Software Engineer,L4,4.6,4.4,3.2,1,3.688
E10316,P1105,Tech Lead,L7,4.4,4.9,4.2,1,4.392
E10541,P1144,SRE,L5,3.8,4.5,5.0,1,4.279
E10136,P1202,Tech Lead,L6,3.3,3.6,4.4,1,3.233
E10378,P1209,SRE,L5,3.8,4.0,3.5,1,3.63
E10135,P1100,Tech Lead,L7,4.0,3.6,4.2,1,4.195
E10269,P1217,Tech Lead,L5,4.5,3.9,4.9,1,4.389
E10779,P1169,Software Engineer,L7,4.8,4.1,4.1,1,4.075
E10431,P1043,Software Engineer,L3,3.7,4.1,3.7,1,3.472
E10651,P1162,Tech Lead,L5,4.1,4.1,4.4,1,4.083
E10479,P1002,Tech Lead,L6,2.3,1.9,2.6,0,2.512
E10011,P1102,Tech Lead,L5,4.1,4.3,5.0,1,4.401
E10238,P1057,SRE,L6,2.7,3.0,3.2,0,2.855
E10538,P1043,SRE,L7,3.7,4.3,4.3,1,3.924
E10032,P1202,Tech Lead,L7,3.8,2.9,3.0,0,3.368
E10107,P1184,Tech Lead,L7,4.9,4.3,5.0,1,4.551
E10487,P1064,SRE,L4,3.1,3.0,3.4,0,3.429
E10143,P1016,Tech Lead,L5,4.0,3.4,4.7,1,4.142
E10483,P1077,Software Engineer,L5,4.5,3.2,3.7,1,4.316
E10053,P1158,Tech Lead,L5,4.1,3.8,3.0,1,3.663
E10154,P1113,SRE,L5,3.9,4.8,4.3,1,3.976
E10417,P1042,SRE,L3,2.5,3.0,3.4,0,2.815
E10523,P1020,SRE,L6,4.6,4.1,4.6,1,4.618
E10057,P1155,SRE,L6,4.4,4.0,3.1,1,3.621
E10131,P1114,SRE,L8,3.7,3.0,3.9,0,3.385
E10251,P1010,SRE,L4,3.6,2.8,2.0,0,3.17
E10661,P1102,Software Engineer,L3,5.0,3.6,3.7,1,3.811
E10291,P1065,Software Engineer,L8,4.3,4.1,3.3,1,4.335
E10554,P1046,SRE,L5,3.6,3.5,3.1,0,3.754
E10482,P1204,Software Engineer,L5,2.3,2.9,2.4,0,3.092
E10399,P1019,Software Engineer,L5,4.2,3.6,4.9,1,3.825
E10121,P1045,SRE,L4,3.4,2.9,4.2,0,3.412
E10420,P1053,Software Engineer,L3,2.4,3.7,3.2,0,3.601
E10259,P1117,SRE,L6,3.7,4.1,3.0,0,3.777
E10632,P1015,Software Engineer,L5,3.4,4.0,4.9,1,3.846
E10699,P1191,SRE,L8,3.7,4.7,3.5,1,4.331
E10325,P1056,Tech Lead,L5,4.6,5.0,4.5,1,4.728
E10655,P1195,Software Engineer,L6,4.1,4.2,5.0,1,4.415
E10128,P1203,SRE,L4,2.1,3.0,3.4,0,2.722
E10587,P1115,Tech Lead,L6,4.0,3.7,4.3,1,3.976
E10377,P1196,SRE,L6,5.0,4.5,4.5,1,4.194
E10512,P1084,SRE,L6,4.5,3.7,4.3,1,4.367
E10309,P1121,Software Engineer,L7,3.2,5.0,3.8,1,3.751
E10413,P1001,Tech Lead,L7,2.8,2.7,4.2,0,3.311
E10109,P1087,Tech Lead,L6,3.7,4.5,4.2,1,4.173
E10271,P1003,SRE,L7,3.8,5.0,4.2,1,4.308
E10259,P1114,Tech Lead,L6,3.9,3.9,3.7,1,4.162
E10265,P1112,SRE,L5,5.0,3.3,4.9,1,3.906
E10778,P1051,SRE,L4,2.9,2.5,1.9,0,2.258
E10659,P1223,SRE,L5,3.9,3.0,3.4,0,3.484
E10406,P1037,Tech Lead,L7,4.1,3.5,3.8,1,4.061
E10619,P1057,Tech Lead,L8,3.7,4.6,4.0,1,4.257
E10074,P1205,SRE,L4,3.6,2.7,4.2,0,3.3
E10640,P1134,SRE,L6,3.9,3.8,4.2,1,4.478
E10186,P1182,Software Engineer,L5,3.9,3.8,3.9,1,4.277
E10499,P1028,Tech Lead,L6,4.8,3.5,3.8,1,3.927
E10323,P1031,SRE,L5,3.2,4.0,4.5,1,3.649
E10173,P1178,SRE,L4,3.8,3.8,3.8,1,3.415
E10243,P1030,Tech Lead,L6,4.2,3.8,3.5,1,4.352
E10470,P1100,SRE,L5,3.8,2.5,4.1,0,3.79
E10386,P1046,Tech Lead,L8,3.8,4.2,5.0,1,4.352
E10557,P1215,Tech Lead,L5,3.6,3.4,3.8,0,3.701
E10124,P1137,Software Engineer,L5,4.0,4.0,5.0,1,4.146
E10180,P1074,Tech Lead,L6,3.9,3.6,5.0,1,3.769
E10600,P1213,SRE,L8,3.2,5.0,4.8,1,3.893
E10275,P1028,Software Engineer,L5,3.5,3.7,3.1,0,3.202
E10609,P1111,Tech Lead,L7,4.7,4.4,5.0,1,4.58
E10163,P1080,Software Engineer,L7,4.5,3.4,5.0,1,4.215
E10454,P1092,Tech Lead,L4,3.6,3.9,3.5,1,3.189
E10275,P1178,Tech Lead,L5,3.8,3.3,3.5,0,3.968
E10677,P1217,SRE,L4,3.6,3.3,3.4,0,2.763
E10423,P1185,Tech Lead,L7,4.6,4.3,5.0,1,4.38
E10526,P1078,Software Engineer,L6,4.8,3.7,3.1,1,4.223
E10188,P1111,Tech Lead,L5,1.9,3.1,2.6,0,2.671
E10096,P1148,Software Engineer,L5,3.5,3.6,2.8,0,3.399
E10028,P1144,SRE,L3,3.0,3.7,5.0,1,3.868
E10419,P1075,SRE,L7,4.1,4.2,2.9,1,4.361
E10281,P1194,SRE,L6,3.4,2.8,3.0,0,3.098
E10391,P1148,SRE,L5,3.3,3.3,2.2,0,3.187
E10682,P1129,Software Engineer,L5,4.2,4.6,4.2,1,4.37
E10616,P1199,Software Engineer,L6,3.8,2.9,2.6,0,3.16
E10311,P1185,Software Engineer,L7,3.6,3.0,4.9,1,3.47
E10273,P1001,Software Engineer,L4,3.1,3.3,3.5,0,3.207
E10224,P1209,Software Engineer,L6,2.8,3.6,2.8,0,3.125
E10628,P1047,SRE,L4,4.0,4.5,3.4,1,4.021
E10601,P1033,SRE,L5,3.2,3.5,3.4,0,3.074
E10467,P1204,Software Engineer,L5,4.8,4.3,3.7,1,4.036
E10652,P1004,Software Engineer,L3,3.4,2.9,2.7,0,3.481
E10707,P1145,SRE,L6,3.3,3.6,4.7,1,3.59
E10330,P1055,Software Engineer,L7,3.1,3.0,3.0,0,3.39
E10539,P1167,Tech Lead,L4,4.1,3.3,4.3,1,3.716
E10785,P1051,Tech Lead,L7,2.9,3.8,4.4,1,3.431
E10347,P1190,SRE,L8,4.3,3.7,5.0,1,4.297
E10250,P1004,SRE,L5,3.6,3.1,4.0,0,3.644
E10796,P1084,SRE,L6,4.7,4.5,4.5,1,4.75
